soil_type,soil_moisture,temperature,rainfall,crop_stage,fertilizer,humidity,disease_risk,predicted_yield
Clay,46.597903379281725,25.914289234228004,120.57857652108706,Mid,9.136834030729062,68.69031576121179,1,5.745897730866085
Sandy,52.558713042638544,20.72177962772684,130.8440924058026,Early,64.3258522946086,44.06693092848237,0,5.572779394967052
Sandy,43.57123347653072,25.41187105498185,199.63998153312352,Late,59.89892195872655,73.89647666211144,1,5.208057757468424
Clay,50.47649878842209,31.417125612619294,14.992008694002612,Early,27.70708643548248,45.413868362673796,0,5.8440870717446884
Loamy,48.3328067600203,44.75318642937748,44.6019647067466,Late,59.322004204748524,40.5121417754424,0,6.217280584366566
Sandy,17.48519839784789,34.92605139215357,81.57918747430936,Late,26.197509818305214,71.44008092632333,1,4.063897524375403
Clay,31.1972406456651,20.977378632249422,69.55648060977744,Mid,127.31868791637608,80.56723476683575,1,6.76781033310958
Clay,17.649190041428135,16.348843247746533,4.329112269396718,Mid,44.729231681339826,58.892366861794464,0,5.809810820209565
Clay,21.76177924009924,18.790694439435317,18.355521294235167,Early,89.7846525237465,61.883507588306266,0,6.269361276856391
Loamy,53.46298123255263,31.87665603819142,136.19065828071524,Late,75.42645929986301,48.16485422827395,1,6.867224536503939
Clay,33.64459828165911,37.95480986450299,175.86489267251213,Late,7.7823116390988325,59.67708090660193,1,5.11207078608908
Clay,36.76790509213304,43.21257621902241,102.84540225319552,Early,141.33505792367492,37.91897988074443,0,6.352331394508738
Clay,18.922298261388605,15.474695159904625,107.8382159027266,Early,79.0838967375725,87.34984978097941,1,6.205044077806359
Clay,25.6135893024398,30.682804246856094,51.01868656647588,Early,48.758646508772294,78.02163921939578,1,5.579374123730837
Sandy,21.5123084213935,29.126020686695306,153.57527272674227,Mid,23.71898544496024,70.07838364933109,1,4.293655402276613
Sandy,20.30930822592132,34.68165065927112,150.35891747345127,Early,50.77899520902536,62.29166230106418,1,4.373526596830546
Clay,41.89803966579851,31.78736563396026,117.67313784353132,Early,3.0767404535084255,77.53014817367787,1,5.415107228832246
Loamy,22.84419238228574,35.61117451747442,42.53285730226857,Late,54.53372330224466,59.68543437514826,0,5.933885845143929
Sandy,41.60077430102092,34.74247754247571,19.40364364741789,Early,79.72288909567573,47.99843448927195,0,5.086970050702905
Clay,12.922730705427696,18.510351745738387,12.847715171425179,Late,130.77993687764172,39.62245411000032,0,6.510943430512819
Sandy,17.088719676355094,38.991537408561584,118.53921332857556,Late,103.10616265466965,68.85513532810845,1,4.703089897816951
Sandy,23.72701270000627,18.696977271489747,165.00706382856,Mid,16.737346969986213,85.76554470159084,1,4.581004405555295
Loamy,39.85234584478458,35.955918756274116,171.66608635618496,Early,22.161948665694165,39.21711321026107,1,5.939988840864411
Clay,43.7920622543688,27.4843610292182,92.72441486868996,Early,64.2185051727562,40.80108270304841,0,6.193495465938392
Clay,32.13584833897636,30.415522037297936,156.8542598613434,Late,29.356162745818175,56.0163620045721,1,5.523812933118771
Loamy,32.28954572886145,42.098940431271316,189.37603926820472,Mid,4.177466637413363,78.41396087518135,1,5.424597368013224
Loamy,46.225842569930904,41.696511794204596,55.0340224976136,Mid,120.75223201771053,47.63536373829028,0,6.881143817749585
Clay,10.791054588279122,39.53568916965089,79.59206927615143,Early,2.928385604699119,45.23477548020169,0,4.559034272723047
Clay,27.05450122371103,30.304451413689698,186.29579851933613,Late,124.60344077970211,67.19797748777003,1,6.37799088986055
Loamy,50.93535285596164,37.08719430401499,67.64619346345697,Early,21.615594454944905,62.136886912459914,1,6.122247172548232
Sandy,40.16097051066861,30.38691166556428,182.77525806435926,Early,146.20176162106742,33.61322186671418,1,5.853629676457118
Sandy,26.861356637771017,41.088182474243325,196.20897245089316,Early,90.58108677392852,34.88939863855659,1,4.710392526267406
Loamy,55.27623961648369,27.083274996986997,132.36214571488495,Early,110.24744574448432,68.58077881108596,1,7.395500999864907
Sandy,48.63113637246913,44.1070603324463,163.37805790083365,Late,16.572544195209733,57.90741594886677,1,4.315136359428092
Loamy,23.24477236183667,42.969682746866326,149.90911284421705,Mid,129.315611017722,88.25863149534882,1,6.468961075007964
Sandy,42.264491876285845,37.248078583553564,139.90685152310476,Early,125.87885143073076,70.71188464380388,1,5.486635994326418
Sandy,39.78753640944784,23.382476525282158,61.38621459624651,Early,97.94890973125764,30.60441971959389,0,5.573765529743069
Clay,30.059395701949136,18.949607663797753,11.418867581588742,Early,75.34122968930811,58.861126788027704,0,6.286111981018131
Clay,28.347803960240032,40.64110350279593,68.61034650393012,Early,108.22337596975088,54.86687610212877,1,5.929956733818432
Sandy,27.178023738785196,19.959068584138837,133.38719704078133,Mid,0.8892323005317226,36.402831599626126,0,4.453680740256856
Sandy,40.857789169782336,40.627823669920076,20.505839645560275,Mid,88.8661133097689,85.3925301523314,1,4.986982206395734
Clay,32.120496824033474,29.722950201370814,2.3835965956484184,Mid,127.11092023938548,78.30067794490341,1,6.5218306328333995
Clay,51.5931556625711,27.196703514243126,27.938474520587732,Mid,53.53498307621323,43.805154505200115,0,6.25131183858626
Clay,43.48013080669809,42.095723365032875,143.14718528215906,Early,16.243403472437524,45.35884553057983,1,5.269164949907351
Loamy,13.496580285471707,33.11552947620834,194.5587403312888,Late,63.131587461480926,31.921083199167057,1,5.907781596037994
Sandy,42.00841119140831,32.29842021389153,196.6129399229641,Mid,109.06566735877604,47.80304709474245,1,5.461872290999181
Clay,23.55737182500924,31.76297833873193,98.79582982803758,Mid,16.09518155560088,65.07732053480122,1,5.179209901894236
Sandy,39.640599582671136,26.135085480585943,173.8704601984695,Early,30.907284031933496,55.250603303200094,1,4.817832267555179
Loamy,44.00659655517257,38.56929310587382,147.3652911503008,Early,22.13277702430499,88.15532782318085,1,5.944380908170287
Loamy,21.541459457700604,22.583953320473192,100.20804739692069,Early,119.54216333628374,33.36481015582025,0,6.948732222902653
Clay,32.84293224401843,43.16684880123825,114.55210659101735,Early,9.433893367873026,65.48580953394064,1,4.956192114521951
Loamy,19.516243140953392,41.81955615140882,27.445429323374213,Late,102.98797531716494,81.49856643042288,1,6.165617931448453
Sandy,12.616943789325415,25.124409770246945,187.5322921233184,Late,54.968538112978706,58.84445474458336,1,4.548291963808888
Clay,28.923821174293455,36.88391309494991,70.38595414635536,Mid,113.36868643279534,30.177763233623807,0,6.105645894965325
Sandy,28.1472135922996,32.196695833487745,89.2298512914339,Late,144.65751281760564,44.568089989576514,0,5.543618525017417
Sandy,59.77402453521285,25.129479059977037,134.33204619957974,Mid,17.181794937972345,49.42613854007797,1,5.113414068284669
Loamy,32.31761755988211,44.6556494398634,66.78049430531078,Mid,47.157756160118765,87.95966967344775,1,5.778260429602928
Loamy,26.67847747361002,15.757120375447926,50.85183219778611,Late,121.51881415782854,84.70639691032196,1,7.276044079787048
Loamy,39.02375033583373,22.5793809186386,126.20987865404412,Mid,39.923757907676475,86.95023030645783,1,6.502331158234281
Loamy,14.438369705388423,30.60222183333451,4.99681645636989,Early,32.26808955690614,79.54550745701809,1,5.693381634676795
Loamy,58.08328679774066,30.658590104356918,144.14502240533577,Mid,123.80669668034575,51.098864046834265,1,7.479974999627563
Clay,41.748002279551656,32.66799224836693,102.80467397530195,Early,148.06235460089553,84.35258532577203,1,6.8355438241489805
Sandy,47.74189099704239,37.55028516068758,121.15074610418688,Late,83.53208852219487,88.90107035622293,1,5.1636501503421695
Sandy,18.523896908695875,33.70433491557889,126.37603184937703,Late,41.70731225000089,51.00427873649717,1,4.276421013206559
Sandy,30.473892650260193,33.008443815841105,105.41003129851273,Mid,59.78489424000809,45.63335795918694,0,4.717073480930051
Sandy,31.134455669809476,16.6054338873913,116.50675548814719,Early,25.51954910754135,62.81497756693328,1,4.879721587849865
Loamy,51.09032219505434,26.29590863367895,136.7576401779749,Mid,114.28309183361287,41.2291315559358,0,7.375760103226847
Sandy,10.061833987970472,21.96167219103468,150.62376943593483,Late,116.02110267341519,31.95745328438281,0,5.202597540762521
Clay,25.042655417662754,22.96110334805926,145.4904782572241,Mid,131.26814885737417,86.74987026695217,1,6.624701496485219
Clay,59.061818717215196,31.630124230210345,173.92329154645233,Mid,3.9903845394845816,85.54443794648515,1,5.772236492832839
Sandy,33.74432717531093,20.985159447888254,37.88868663348055,Early,84.29720124395689,39.75923122572726,0,5.38830377250914
Sandy,29.126314012200414,23.818473030506926,80.22959389835951,Late,32.138315151477656,54.464414815783165,0,4.689355240843577
Clay,15.991450100882318,22.112541255520203,189.5592132028914,Mid,51.13245232385356,79.86217879636114,1,5.667777287590575
Clay,58.708231431400776,43.45508829654584,79.31811487726594,Early,117.74334229297612,69.66001792925118,1,6.5479454026614015
Loamy,11.001317796291223,43.339971965132854,24.974015381184532,Mid,28.805047854224426,53.68725055024284,0,5.207877675514084
Clay,46.85901125036216,33.29824675788155,105.0890252724359,Early,95.75126258716345,74.65025983096913,1,6.395745448142431
Loamy,48.42999023942542,42.735674061957,21.89819451089243,Early,98.18492868353972,83.82284329261145,1,6.6683788697651964
Loamy,22.18283580319333,38.5743793640512,40.57064774557304,Mid,143.1140872353451,85.56949983155208,1,6.717566207495782
Loamy,43.57792218065187,32.69843648405426,199.66375131419133,Late,116.27413927934056,52.73097671533134,1,7.053346741884814
Loamy,14.646457218969497,15.193056344903871,108.2725276792264,Late,120.54527207305402,40.41364080436914,0,7.042590174762815
Loamy,22.852363321603995,38.17548858238212,56.811677808085804,Early,79.74011235268402,84.7703314916385,1,6.109183732487457
Sandy,49.39509941461325,36.07465024765406,198.9549909147812,Late,28.0171210743556,35.55332675166169,1,4.685833691606199
Clay,53.23430960167701,33.457609598472416,193.31178371102865,Early,63.83450485775274,73.30130347368981,1,6.199302952656895
Loamy,40.42432063298956,37.81272935047415,88.14780821685271,Late,82.42343602677306,38.429838891648096,0,6.498338892413297
Clay,35.34192159102413,30.38766494324297,52.08062175758168,Mid,101.76288775705684,53.363211280061535,0,6.312837361093762
Clay,17.965201030949014,36.12249813964017,167.679927618438,Late,91.15636677478908,54.69334479270164,1,5.687192744177666
Loamy,13.155451653957508,43.0551626017948,143.12414339435716,Early,59.09667433758653,39.525474906725,1,5.562420898401172
Sandy,15.882451423677932,26.27415047538259,137.38828700070206,Early,39.796966049376216,85.36088604039671,1,4.427394174705844
Loamy,21.36786500480494,36.24365504701876,178.6227482644945,Late,25.234626480552464,30.160090080557175,1,5.59239391349106
Sandy,27.08372509484604,29.27063454032876,137.88342677426493,Mid,104.07680794083996,83.62851259299784,1,5.204323545095458
Clay,29.045476275549362,35.23198955441944,56.759588608309826,Early,96.80980114687274,83.02975940852913,1,5.992047850347133
Sandy,27.316088429450176,37.886800066630926,138.77263237514646,Early,103.10586986367099,49.017819221880096,1,4.9407764652267865
Sandy,21.952766609863282,16.363575013073877,61.16270225673279,Early,55.87911792041923,72.25705619275652,0,5.006939261009242
Sandy,35.4862123375849,34.39801331845986,151.84779593139902,Early,39.36117338561175,45.16853467789893,1,4.571395581054019
Clay,51.26430541164484,21.802235532208336,123.9495708983132,Early,113.95819930213881,75.5264137352363,1,7.010801035288035
Clay,23.98517692357396,35.100976134227004,15.482310396950115,Mid,116.04710925830011,63.6671845072646,0,6.08714534702767
Sandy,57.119350955111656,29.049905578014403,102.56707248702841,Late,68.3424560950261,48.0135272548595,0,5.454314412712062
Sandy,53.66683308619239,38.206582255946614,68.66019383914819,Mid,91.78561271509862,54.014085218259275,0,5.344995321196436
Loamy,18.08821056760548,18.70202445616789,65.71412654645886,Mid,56.02794963476118,71.39332393430422,1,6.360982974014685
Sandy,49.31379783785472,33.78967054968585,120.45126047545145,Early,105.292080017971,84.36584697862699,1,5.5255066404462285
Loamy,38.72936911588833,23.35412186782657,64.46496489388498,Mid,125.35823949718069,37.843590994036475,0,7.327546121254777
Sandy,38.32876810857093,40.589459859917746,155.37874964097455,Early,103.23499160034741,64.28183818014944,1,5.08124148237736
Loamy,29.55213815290872,42.85150516908922,14.158287202234888,Mid,76.88739402707047,45.22375196742705,0,6.074371548256203
Clay,35.05764995910049,44.89194881037166,132.0776504791651,Early,68.79869392385555,78.08233499252755,1,5.5423814741094155
Sandy,29.858938871460552,38.8802220728185,161.83896073134824,Early,96.34794764636165,34.21423835216886,1,4.894251591708273
Sandy,36.98663093799714,37.61202211284014,134.566337984086,Mid,101.97163374019954,71.33734741027018,1,5.131088292776734
Sandy,41.39750263863179,21.465022766026532,99.44583900399915,Mid,83.80941652868086,40.49676082146179,0,5.522093535078648
Sandy,43.71519032045242,25.08021176970326,190.06140274723623,Late,93.74134126610925,65.78312510419374,1,5.559310865979043
Loamy,36.624059627971306,28.970476252868387,59.98769795961272,Late,14.488302374179835,80.14155523156151,1,6.0082499287151725
Sandy,46.07110336643659,38.20143143346749,3.8335775049955556,Late,142.764827421349,75.30483972730077,1,5.703027398538197
Clay,17.06390246377529,42.448975952339055,86.39787429268817,Mid,118.6159595598051,75.17657326101823,1,5.7539683663033845
Clay,20.599124545111927,20.67417300068954,6.60238718006545,Mid,56.08918045601757,61.07071873121431,0,5.852649105441729
Sandy,50.93675020371351,42.67102454010309,190.78735050528175,Early,84.4218916430445,83.44473551098328,1,5.082823184301622
Clay,26.126398892320758,35.86873957062174,41.9836091496103,Late,7.098679520463202,65.28631189451988,1,5.0174525859323955
Sandy,11.144691248806012,33.32312192055116,157.7854047897759,Early,6.184172099859059,85.05107811297424,1,3.785041888358176
Sandy,17.689557483401554,20.995238138458184,154.91441663487296,Early,37.619750266794405,62.79134746994506,1,4.60013150818223
Clay,21.180721724815562,16.665750984274517,43.545779936586705,Early,103.45524635469349,60.357933781200174,0,6.458194368515011
Sandy,57.86614439472936,32.053946955238196,124.24530609603346,Early,127.82216217000175,43.34118115261887,0,5.973926100937459
Clay,38.652071446542465,34.545470499866774,9.615793697290043,Late,83.87788199697725,62.6871992418123,0,6.075456133904618
Loamy,56.63653702381274,21.32344348064065,96.7149171407735,Early,79.81991093735286,38.43508987493382,0,7.291226545430564
Sandy,38.75816752483125,31.69368617476369,2.9294254544973475,Mid,60.34643006871989,82.18141207557272,1,4.927817065940912
Loamy,33.967722006892586,40.6948020828772,184.22877603616837,Mid,24.239693393703178,70.55351332249761,1,5.700907311588567
Clay,25.686384559704802,40.051978363650605,195.21720483991433,Mid,17.75311519898813,89.61812690957652,1,4.989699492274459
Loamy,40.31854722166878,42.82065541758892,44.45655332771705,Late,114.1019641831449,35.52584566743138,0,6.662770923737157
Loamy,16.95990123087649,25.976574286706413,41.621206919274556,Early,139.12553269448634,44.440364990717214,0,6.951156122961201
Clay,54.913081364635296,24.54148717652756,150.74403531242592,Late,68.74248245794097,82.62951625596835,1,6.549441836576288
Loamy,51.466620257064186,37.48278017942426,50.675879765866895,Early,98.91684880734573,53.71524598613506,0,6.894017487832014
Loamy,25.876572393836852,27.93337215291015,179.015311832369,Late,137.1686476321412,57.97817939891385,1,7.0512167596108455
